ID,zcr,ste_max,ste_min,ste_avg,log_attack_time,p_f,spectral_entropy,spectral_flux,category
146845-0-0-1,0.0309254603983484,72.938748782219,4.71237987439258,28.9749874806407,0.28755800099677,123.846153846154,3.11345332921271,0.00746952289655894,air_conditioner
146845-0-0-10,0.0286504840012285,90.1143761212772,8.87234167799681,36.2121109890513,0.34522921067313,118.461538461538,3.14102234605696,0.00718957476948815,air_conditioner
146845-0-0-12,0.0269556265853742,88.6498438680015,9.17063211406258,32.4333279463995,0.382906940405314,118.461538461538,3.1520431792046,0.00779032062086886,air_conditioner
146845-0-0-13,0.0287670765415809,99.120736386421,12.1107141678991,31.1950832954171,0.166747521964911,118.461538461538,3.17999928116566,0.00740514102864933,air_conditioner
146845-0-0-15,0.0288865128024297,103.924036398438,5.96883867694879,31.1948235223862,0.260882274515701,123.846153846154,3.09830440396351,0.00746676298050973,air_conditioner
146845-0-0-16,0.0297367852308532,98.0933338866238,9.18576926019979,35.2921296606556,0.272194304179383,118.461538461538,3.11286351821224,0.0077959334023594,air_conditioner
146845-0-0-17,0.0318411383981891,98.0824881903854,10.6520924923908,34.1561447872782,0.351700795837415,118.461538461538,3.19420199169341,0.00752093297700254,air_conditioner
146845-0-0-19,0.0282381445292505,91.3870030183638,8.27707400218551,36.3330784054217,0.169235785721916,123.846153846154,3.06725928286335,0.00836137802526535,air_conditioner
146845-0-0-2,0.0313832993982687,85.0442105961346,6.59211728348444,35.3541543167787,0.411501361789866,123.846153846154,3.09966450202718,0.00740080703257139,air_conditioner
146845-0-0-20,0.0292704150694436,75.800005685847,5.56420315956253,27.907724924204,0.304980694469889,123.846153846154,3.10825161021344,0.00798655224813903,air_conditioner
146845-0-0-21,0.0298078782432632,118.534690816068,8.37742827467259,26.3586671051235,0.212954221453063,118.461538461538,3.13051471010736,0.00858440548892892,air_conditioner
146845-0-0-24,0.0289519183738469,128.093889663594,11.5121338379474,41.5744754223936,0.263311260061069,123.846153846154,3.09509598093384,0.0083480869958756,air_conditioner
146845-0-0-26,0.0314799858951463,91.2039619142164,13.2175524948968,35.8850907793935,0.308741011597795,118.461538461538,3.21665682098307,0.00703902849741454,air_conditioner
146845-0-0-27,0.0304989023238884,90.3988479499855,9.66835791136257,34.7101289174668,0.329653804446377,118.461538461538,3.21219569837376,0.0071718196186479,air_conditioner
146845-0-0-3,0.0304306530319748,81.6288226600593,10.448571109115,34.5444836526003,0.248384793419782,123.846153846154,3.16949460622175,0.00746151994342812,air_conditioner
146845-0-0-30,0.0310278343362188,114.294169908378,10.9948452074914,41.7797447865803,0.296142636375959,118.461538461538,3.14569911473173,0.00792452317502416,air_conditioner
146845-0-0-31,0.0314856733361391,112.543073194452,10.6143693816526,40.2128751298566,0.156161653381982,123.846153846154,3.16410333081009,0.0077085502275627,air_conditioner
146845-0-0-32,0.0308486799449456,93.3285982498587,7.5506565958688,37.7564309351112,0.280119796202858,123.846153846154,3.13026758209587,0.00751318066787538,air_conditioner
146845-0-0-33,0.0293301331998681,111.452779009489,8.00431816066924,30.8838818077287,0.381350466795818,123.846153846154,3.08100530378875,0.00764834005047576,air_conditioner
146845-0-0-35,0.0295690057215656,122.808314939185,6.9531853177236,34.5857421545868,0.262547943986385,118.461538461538,3.11613754035421,0.00872503838074595,air_conditioner
146845-0-0-36,0.0314828296156427,85.2407990002716,7.27861143764284,34.545871928658,0.208997993620613,118.461538461538,3.15985154891576,0.00728423200321114,air_conditioner
146845-0-0-6,0.0314287989262111,85.3258680930464,8.31994645569287,27.3193497602008,0.374058025815771,123.846153846154,3.17600867543579,0.00683623785015712,air_conditioner
146845-0-0-9,0.0300296884419824,83.3106921340162,7.90537482275775,34.5123179263801,0.270348685638248,118.461538461538,3.15811414655717,0.00764534216681275,air_conditioner
147926-0-0-11,0.0134707039914461,147.786285854537,3.0585368623345,28.9418152492848,0.25768401569004,43.0769230769231,2.41032036415049,0.0140582512114623,air_conditioner
147926-0-0-12,0.0119521572463686,153.821844412713,2.82321470095432,32.4168508321556,0.328832465296147,43.0769230769231,2.30558034323547,0.0129578007346259,air_conditioner
147926-0-0-16,0.0110819787744702,134.096738951938,2.4912598443815,37.5419683521719,0.345842533177309,43.0769230769231,2.19785053450879,0.0122561830389786,air_conditioner
147926-0-0-17,0.0125521822711089,135.019921803304,2.0910806503581,31.5463215612603,0.195529412536617,43.0769230769231,2.2751681685144,0.0140498384535794,air_conditioner
147926-0-0-2,0.0095065576194647,152.230120337079,1.97649315132505,44.692525681821,0.286413694756118,43.0769230769231,2.05711392283633,0.0128956351135555,air_conditioner
147926-0-0-21,0.00844300615381115,239.121212776822,5.16344018267967,63.8103422459869,0.27259928982872,43.0769230769231,1.88340145464912,0.0104579107982562,air_conditioner
147926-0-0-27,0.00920512324684632,177.594994504264,2.28966833649445,65.2474727092357,0.28527147141167,43.0769230769231,1.97719186291214,0.00988381757206823,air_conditioner
147926-0-0-35,0.00586375166357649,173.69870957337,6.66526562677502,79.3411331509905,0.396124195613473,43.0769230769231,1.7460299475955,0.0109531637474124,air_conditioner
147926-0-0-36,0.00825247688055236,164.473308928669,4.6885492948517,62.8759021958515,0.238774126842422,43.0769230769231,2.01431448180527,0.0126011466570817,air_conditioner
147926-0-0-41,0.00797379227190518,156.817612316292,5.3976800389379,54.7446215464892,0.132197227555759,43.0769230769231,1.99565319316558,0.00873205273497323,air_conditioner
147926-0-0-42,0.0100923640417231,150.633370643379,10.2610410033735,54.4640937244683,0.345984629263778,43.0769230769231,2.13893339470657,0.00916389430667466,air_conditioner
147926-0-0-5,0.00612821766974168,184.742742078934,8.28936866529481,79.3927256989014,0.251000532380503,43.0769230769231,1.74988398829604,0.0113100374895927,air_conditioner
147926-0-0-52,0.00622490416661927,162.6048176897,20.7214507554107,77.2405932953971,0.190858719968505,43.0769230769231,1.80595795884363,0.00932498226430408,air_conditioner
147926-0-0-54,0.00648937017278446,172.06516757679,21.2247789665971,76.4803062518894,0.119176559660117,43.0769230769231,1.82912349962851,0.00890679145373288,air_conditioner
147926-0-0-7,0.0146480042769556,166.077655860912,2.67374801950945,30.7489827693786,-0.132288052545808,43.0769230769231,2.41717576506261,0.0125457921368919,air_conditioner
151977-0-0-0,0.0354125410816827,51.0284456599185,0.00260115622406071,8.79545050639496,0.434771766906137,123.076923076923,3.95811994991796,0.00508620380804411,air_conditioner
151977-0-0-10,0.0381295490289309,88.7339882334514,12.9680420981026,32.6717265207845,0.261896991163818,140.659340659341,4.35156219472901,0.00633452947513561,air_conditioner
151977-0-0-12,0.0389551014436717,75.9000860675523,10.4467709122088,29.5919874561116,0.309639037729142,146.520146520147,4.36310300933548,0.00621194387273971,air_conditioner
151977-0-0-13,0.0394305778344402,82.7558647597942,12.0561011688046,31.8194242437917,0.335959106148248,146.520146520147,4.30405780643317,0.00625621036413991,air_conditioner
151977-0-0-3,0.0294351235977365,74.8657239500439,8.84886675275267,26.4088031545123,0.277203186491507,128.937728937729,4.20470694160581,0.00758652103719311,air_conditioner
151977-0-0-4,0.0285285834461066,77.5795400133668,13.3705618969717,31.9555848032864,0.33459614690507,128.937728937729,4.14974179652821,0.00830430974243858,air_conditioner
151977-0-0-6,0.0340435870774922,80.7535996859731,10.1470290501756,26.643338352992,0.415164701613974,134.798534798535,4.23229318657302,0.00727279659881573,air_conditioner
151977-0-0-7,0.0345425760370349,74.2920370094961,11.1954716831913,27.323979312845,0.416633574101555,134.798534798535,4.2080554744547,0.00737796431605458,air_conditioner
151977-0-0-8,0.0341010622456071,80.4726981733838,11.7771114634437,34.1576413471792,0.284045149874843,140.659340659341,4.21677958133316,0.00688424634504241,air_conditioner
151977-0-0-9,0.0356084791548015,80.5669516761826,11.0675567210425,32.987860471786,0.300482258399601,140.659340659341,4.25021921712279,0.00698752117518561,air_conditioner
153261-0-0-0,0.00200482294996189,245.825504383767,0.000793391465227758,27.9013502494225,0.17580228981559,10.7692307692308,1.3967752810807,0.0671384850326814,air_conditioner
153261-0-0-1,0.00175457554627871,306.433913266833,0.745407967398295,33.2026514664158,0.354143297739325,10.7692307692308,1.39490048619585,0.069824711992564,air_conditioner
153261-0-0-2,0.00197638574499789,202.454934041993,0.538575803978049,29.5802689547247,0.268712723532001,10.7692307692308,1.4031676862864,0.0760316550288578,air_conditioner
153261-0-0-3,0.0018711680866311,287.624420913516,1.04157893320488,33.3798628098776,0.252060070390951,16.1538461538462,1.41084098788387,0.0719114706327349,air_conditioner
159761-0-0-0,0.0598830662131881,7.27626103778126,0.354952380830821,0.960321018788588,0.076596691155194,118.461538461538,4.7326644771328,0.00423243124952013,air_conditioner
159761-0-0-1,0.0616490166414524,17.5330111185608,1.56237409748811,4.31504857374278,0.26579616282154,118.461538461538,4.76104951580011,0.00448271944085119,air_conditioner
159761-0-0-2,0.0614272064427332,16.5341137990029,1.84317633154449,4.19623520471225,0.24509840887684,118.461538461538,4.79687196516385,0.00445531154892673,air_conditioner
159761-0-0-3,0.061048991616712,20.2343674313331,2.92059137011416,6.34947766203959,0.308499078283142,118.461538461538,4.81292406801066,0.00417149434430921,air_conditioner
159761-0-0-4,0.0605172158838852,17.9017439656984,2.74278537099151,6.0785165816051,0.296048011788771,118.461538461538,4.75092624067989,0.0042180975509284,air_conditioner
159761-0-0-5,0.0561236677169475,21.9686827815975,4.46048545022531,11.7231527869522,0.255562375685631,118.461538461538,4.64454814069073,0.00420494705454739,air_conditioner
159761-0-0-6,0.054107469885,48.9067203919708,9.85577862796838,20.7080412847709,0.352309428666785,118.461538461538,4.67461918097493,0.00429197519986209,air_conditioner
159761-0-0-7,0.0518353372083765,46.7693576160349,8.55303555142378,21.6087437370982,0.324105062674275,118.461538461538,4.59335261357611,0.00422724496520236,air_conditioner
159761-0-0-8,0.0480361266251863,53.2964600807863,8.83709088982274,21.748690037281,0.246401430312902,118.461538461538,4.41045326518985,0.00464601718135557,air_conditioner
162103-0-0-0,0.0557227031269551,50.5450481855013,2.29162230056322,25.2680877684054,0.238575179056883,888.461538461539,5.23033698522975,0.00417604868670466,air_conditioner
162103-0-0-1,0.0562942909467315,34.9750971487798,8.10307655177807,16.9030874298179,0.350217242407997,888.461538461539,5.28387238271479,0.00424008368454152,air_conditioner
162103-0-0-10,0.0576905577104638,44.2221062987009,13.0865962511144,26.4076293613602,0.316683379179022,592.307692307692,5.21322152512957,0.00412831730266029,air_conditioner
162103-0-0-11,0.0565900378783571,45.1343302389081,10.1690254152721,26.291904117425,0.339512282486381,592.307692307692,5.19815464247014,0.00409926944751671,air_conditioner
162103-0-0-12,0.0556914222014947,43.7141116174279,13.692742206751,26.5964035113477,0.24401611386439,592.307692307692,5.21998155059238,0.00400043541820891,air_conditioner
162103-0-0-13,0.0565985690398463,53.5880762574777,16.150634637781,29.4736260837784,0.267331395493747,592.307692307692,5.28789412625629,0.00415891629030952,air_conditioner
162103-0-0-14,0.0590868244741961,46.2923455374338,15.8055972127079,27.0572813454458,0.237829735943992,592.307692307692,5.43158529286579,0.00423877834954083,air_conditioner
162103-0-0-15,0.0597067555424113,47.9488150625049,14.0181776929357,25.7303803790458,0.221434938739976,592.307692307692,5.50812986853014,0.00418856775140596,air_conditioner
162103-0-0-16,0.0599996587535405,40.8270154643872,12.5623806051235,23.5544472549571,0.284924129794183,592.307692307692,5.50554041185206,0.0041783971535578,air_conditioner
162103-0-0-17,0.0594536644182317,46.084741355797,12.5767289136761,23.3527594070923,0.291199650300654,592.307692307692,5.46699672439323,0.00424182075192135,air_conditioner
162103-0-0-3,0.057869712101737,34.8919437333824,11.3046637842892,22.5182248320319,0.176550586948211,586.923076923077,5.36944786250287,0.00427779780367145,air_conditioner
162103-0-0-5,0.057727526076917,39.3104674273929,9.81116739130072,20.244989351024,0.291506780366216,586.923076923077,5.35263400053408,0.00437306645868895,air_conditioner
162103-0-0-7,0.0576507456235142,56.4066900725142,14.2680047837668,29.665352492949,0.22136396012543,592.307692307692,5.22472734497818,0.00428227682674924,air_conditioner
162103-0-0-8,0.0595588820765985,50.5082619452824,14.1632972121443,27.4461916399585,0.335237232419904,592.307692307692,5.3761485122306,0.00430863953850373,air_conditioner
165454-0-0-0,0.0253282615851651,32.2723430352641,0.00144902619086891,5.60812687492435,0.239742517131791,93.7728937728938,3.28370087306137,0.0108683530742664,air_conditioner
165454-0-0-10,0.0159206215678181,87.6242457994731,0.628004727435838,26.6816414091155,0.128850078346677,93.7728937728938,3.16635263547025,0.0128779245120035,air_conditioner
165454-0-0-12,0.0232225804260477,99.1219908438597,1.01579508818854,21.7119930435096,0.268655963170097,70.3296703296703,3.09020068253362,0.0133065143773506,air_conditioner
165454-0-0-2,0.0236693192327588,117.0367191399,8.20347864733773,42.1957180907921,0.32385772997148,93.7728937728938,3.20138777700016,0.00976369116257215,air_conditioner
165454-0-0-3,0.0199909084734073,120.02646951616,11.2467009313574,44.3973266765018,0.321934842117186,93.7728937728938,3.19844917195027,0.0111905529397789,air_conditioner
165454-0-0-4,0.0167304989367094,99.3641833306026,6.80924236344422,40.0051813888645,0.224511481147493,93.7728937728938,3.23232722159788,0.0121502580143834,air_conditioner
165454-0-0-5,0.0160381844116894,106.497663732665,7.66387524727088,40.806304161212,0.339327197425775,93.7728937728938,3.2080251515085,0.0120333528582706,air_conditioner
165454-0-0-6,0.0152701071650635,117.298133548529,9.84041044434933,42.5211396901978,0.263877604833837,93.7728937728938,3.1513877800242,0.0123556975724843,air_conditioner
165454-0-0-8,0.0159754842282914,105.34053700825,8.24461183890038,41.931904822122,0.280967043218204,93.7728937728938,3.20153035183304,0.0125193248992018,air_conditioner
165454-0-0-9,0.015795221201022,113.256182159125,8.517942879225,38.5694196491502,0.188342470337837,93.7728937728938,3.18872806295584,0.0119974328735847,air_conditioner
166942-0-0-0,0.137815003108884,56.7559625256417,0.874351004092432,22.455210509431,0.213135755209289,146.520146520147,5.81420512911456,0.00245860791535341,air_conditioner
166942-0-0-1,0.143606932550278,45.789723818643,6.63421166945074,20.4643224584909,0.195911178118339,64.4688644688645,5.89065830384509,0.00243002859576103,air_conditioner
166942-0-0-10,0.147392456122934,53.4882576831744,5.91879951091178,17.5757146346674,0.239335981691928,146.520146520147,6.01088392862586,0.00247003235615202,air_conditioner
166942-0-0-12,0.139905009222152,33.1636379358773,5.18095525246113,13.7248774990538,0.178437339252861,146.520146520147,5.90609222321231,0.00239724382213765,air_conditioner
166942-0-0-15,0.140401385674053,47.9350759995569,6.43800235843257,16.0422839325871,0.225987337260793,140.659340659341,5.89686971813348,0.00245753650573224,air_conditioner
166942-0-0-2,0.145877201690815,38.974345469076,3.8383046233742,11.2566415618505,0.402748436382587,58.6080586080586,5.91672038322781,0.00243653503683061,air_conditioner
166942-0-0-3,0.144628423038137,56.2261119904148,3.52253323668364,10.3613062478175,0.330418001273334,146.520146520147,5.95861956252759,0.00243083714365762,air_conditioner
166942-0-0-5,0.138107603964742,42.2327970772046,4.87102196783773,13.3809702559144,0.285168032243989,146.520146520147,5.86054346674319,0.00251163722530879,air_conditioner
166942-0-0-6,0.135100607669277,50.4399393493807,4.86049663829288,13.7519100714568,0.302150476410268,146.520146520147,5.79982203987854,0.0024859496011788,air_conditioner
166942-0-0-8,0.143774133039339,61.5319760525129,6.79505751449609,18.6372473605731,0.356017885488501,146.520146520147,5.97260711858106,0.00238571395322985,air_conditioner
166942-0-0-9,0.144375009796904,74.2420033844699,7.66692685219378,19.8763963066429,0.246734457136301,146.520146520147,5.9610473807409,0.00252930635634612,air_conditioner
167464-0-0-1,0.0409382002661722,99.8628143303592,12.473733596427,29.9108289910952,0.295195461460681,0,4.71330079347414,0.00636805985249312,air_conditioner
167464-0-0-11,0.0328762526588787,217.409612777199,4.46006939613256,14.6260734335376,0.275945652710519,0,4.12137248814486,0.00854423998414743,air_conditioner
167464-0-0-13,0.0325662871247711,133.10600699465,6.09101259346508,21.4347429531818,0.223382318577734,0,4.07448625516668,0.00731016355127592,air_conditioner
167464-0-0-14,0.0300922502929032,148.085258476036,10.6370681432904,28.9246108163603,0.305302614495025,0,4.06090916026928,0.00860034483965061,air_conditioner
167464-0-0-15,0.0314970482181247,111.870107777013,10.1792662634141,26.2330951354933,0.127192979985802,0,4.19736970721312,0.00831441428925336,air_conditioner
167464-0-0-16,0.0332857484103602,71.0423715190192,10.7405408925982,30.781668945924,0.264844582911814,0,4.39617930449283,0.00777005858725202,air_conditioner
167464-0-0-17,0.0316762026093979,92.3324004475944,8.77493389872869,22.7939569913063,0.278172702044081,0,4.23744565144564,0.00811796444949818,air_conditioner
167464-0-0-18,0.0295775368830548,125.006982158069,9.2078569412812,26.1136225105716,0.279421710585758,0,3.97925762493887,0.00999737358247303,air_conditioner
167464-0-0-19,0.0313975180007507,133.589523712159,7.09316873753107,20.210910587159,0.413721614023991,0,4.04415235416087,0.0089350117943361,air_conditioner
167464-0-0-2,0.0429344920546449,62.3852285402244,10.4835738983671,26.4523630833892,0.265063951937577,70,4.89610879807221,0.00592247269734574,air_conditioner
167464-0-0-20,0.0333568414227702,84.8228658916511,6.28621639174708,18.939638792881,0.277809245263387,0,4.18507022743086,0.00864619582848614,air_conditioner
167464-0-0-21,0.0312780817399019,131.878551847943,8.76894469298981,25.5005324343168,0.401670103286556,0,4.01896811250297,0.0103427518266313,air_conditioner
167464-0-0-22,0.0267935345170794,205.604309045347,2.27329615762196,12.7170331786651,0.492129789455997,0,3.58049981181772,0.0125973236603969,air_conditioner
167464-0-0-23,0.0299813451935436,325.121830181101,2.04592298409125,11.42279347525,0.0435716635239001,0,3.86811040633469,0.0120911225851001,air_conditioner
167464-0-0-3,0.041910752675941,56.7007623476541,12.6796849336064,25.2966990039124,0.234789222079025,64.6153846153846,4.86936652400334,0.00593590475391239,air_conditioner
167464-0-0-4,0.0415894122598478,64.8078064695625,14.5360546407677,29.5586136057747,0.276717046309244,70,4.84780855133923,0.00595083559223222,air_conditioner
167464-0-0-5,0.0439098881849101,72.7527879199264,13.5939783750205,29.3003869631146,0.323029821206626,70,4.81606419308661,0.00627389878225674,air_conditioner
167464-0-0-6,0.0493897375814726,44.9695114596254,6.76179787770417,16.7568312932487,0.245059201755534,70,4.95214635550183,0.00547026737082758,air_conditioner
167464-0-0-7,0.0464208933832311,51.3968146414465,7.15070742733338,16.4814263758677,0.327662376851116,70,4.91831348703256,0.00573334751022993,air_conditioner
167464-0-0-8,0.0383134462479952,72.3535161154992,10.3315431049309,23.3193979386,0.194762829198959,70,4.71062931931395,0.00647620966953182,air_conditioner
167464-0-0-9,0.037466017540068,50.2816683430119,7.46767843068121,20.7803356744002,0.359525742123921,70,4.67447694555074,0.00650933953412571,air_conditioner
170022-0-0-0,0.0117075972836782,103.413168211944,0.00024022381576976,32.1790506864341,0.317869173372329,53.8461538461539,3.19381353952119,0.0189595576969626,air_conditioner
170022-0-0-1,0.0125521822711089,96.5500585376345,6.84238007762713,34.7154043926295,0.300635899010891,53.8461538461539,3.30771747115396,0.0172079597354715,air_conditioner
177621-0-0-0,0.0788925057605794,85.9031210776745,6.7959981802393,24.3365013323236,0.197470089750731,117.216117216117,4.23010031264049,0.00694695385467064,air_conditioner
177621-0-0-104,0.0778919153338523,96.4711306136316,11.6873787605375,30.5530509433117,0.252509179522006,111.355311355311,4.20244184484983,0.00676574502042446,air_conditioner
177621-0-0-109,0.077510489218181,111.062068072163,9.93408185519565,30.392162630266,0.237721725541669,105.494505494505,4.314875307138,0.00656567513119455,air_conditioner
177621-0-0-120,0.0733435395298531,79.4724253087861,8.60915013339506,26.7948661940979,0.183762002443284,111.355311355311,4.26231779362186,0.00667310302475106,air_conditioner
177621-0-0-126,0.0757836216670934,87.7803773207269,12.1361613181581,30.9406583239879,0.245162952891416,105.494505494505,4.15357713686056,0.00694193685879534,air_conditioner
177621-0-0-127,0.067120546327598,59.0033102287541,7.65246489346135,22.2840461674654,0.295997516155299,99.6336996336996,4.07462865906423,0.00772216225364019,air_conditioner
177621-0-0-128,0.0591341104672731,76.7060658599039,7.23371015923476,25.1479303086636,0.192584874941615,105.494505494505,3.99086145889812,0.00747286816720597,air_conditioner
177621-0-0-145,0.0735211900494809,95.9709665591211,8.84894583148773,31.0750756438718,0.296304041993391,111.355311355311,4.01472249107623,0.00752435863272245,air_conditioner
177621-0-0-147,0.0631704347735217,87.9798029363253,6.86505021216551,32.8163125471417,0.249982641176767,123.076923076923,3.70934374841174,0.00838286052719268,air_conditioner
177621-0-0-2,0.0816251887536771,69.0671236153112,10.6183970004018,27.9116495207651,0.273782299417233,111.355311355311,4.26973746116056,0.00640453712065852,air_conditioner
177621-0-0-27,0.0720007106020785,78.7166141527837,8.87677202013176,25.7167572274793,0.150193384881218,175.824175824176,3.97835352676022,0.00767742673011111,air_conditioner
177621-0-0-31,0.0618981435520699,85.2367855597031,8.96942741042706,30.8456114279576,0.291784960938434,228.571428571429,3.7262710732535,0.00787550182910469,air_conditioner
177621-0-0-47,0.0730222010899382,72.8864823086629,7.73334381027918,24.9982280424238,0.235570527667419,111.355311355311,4.07373389868186,0.00775358840391315,air_conditioner
177621-0-0-54,0.0760004598013449,83.687533184122,11.9477271334954,29.8714884116133,0.324496805275838,111.355311355311,4.23160199441934,0.00630702247862913,air_conditioner
177621-0-0-57,0.0839555455699708,87.4178783135207,11.1733313700282,33.2093552040626,0.15300138813965,105.494505494505,4.33485328273836,0.00625403317190296,air_conditioner
177621-0-0-80,0.0852722494213295,95.4671577824253,11.9785399156617,32.0634686718957,0.179306378009302,105.494505494505,4.34188775387821,0.0065347653265856,air_conditioner
177621-0-0-88,0.0786573800728367,70.9308227562362,8.16623414941764,29.0394100384046,0.280398135665415,105.494505494505,4.14448152132094,0.00705296787428903,air_conditioner
177621-0-0-91,0.0859044762705931,113.276762208667,6.6037893453949,24.4478078538595,0.435555722157134,99.6336996336996,4.17740070751599,0.00685977480268249,air_conditioner
177621-0-0-93,0.0792269067387022,135.569858649165,10.8374055517325,29.612800152462,0.300065334214783,105.494505494505,4.26276003231313,0.00681339862310672,air_conditioner
177726-0-0-10,0.0089321636265786,178.802226318981,3.14838188656614,34.1967480898857,0.409196705333994,41.025641025641,2.04056368634369,0.0206082756197063,air_conditioner
177726-0-0-11,0.00900008882525981,188.300217516354,2.62190282301339,34.2977189123275,0.160731069351768,41.025641025641,2.01628027529119,0.0209981235157408,air_conditioner
177726-0-0-13,0.00939718998678071,159.168629950963,2.22182961334865,31.7277836385784,0.281184927005644,41.025641025641,2.05129856424543,0.0216204329635719,air_conditioner
177726-0-0-14,0.00961402812103225,171.303940822228,2.91867747478703,32.9186627589397,0.309159781906959,41.025641025641,2.06956562082011,0.019760247215506,air_conditioner
177726-0-0-15,0.00925088955885196,193.463495395191,3.75993313793984,34.1608803547245,0.208553319748864,41.025641025641,2.04132125364106,0.0196945683601818,air_conditioner
177726-0-0-17,0.00882505081327363,170.225058379674,2.68081400618966,32.367436403603,0.317893655538098,41.025641025641,2.02455780752901,0.022216181872621,air_conditioner
177726-0-0-18,0.00956961549112531,161.466040466127,2.31096794049823,33.4335984467267,0.323784755534654,41.025641025641,2.04155603394145,0.0208199153653011,air_conditioner
177726-0-0-19,0.00908368906979053,196.424883823685,3.77361940160474,33.91356829887,0.426033193075357,41.025641025641,2.03601814570061,0.0223367976190241,air_conditioner
177726-0-0-2,0.0110509073239039,176.834743802188,1.42268515426616,19.3999844844812,0.381265537833096,41.025641025641,2.14134316752918,0.0258594655077553,air_conditioner
177726-0-0-21,0.00931881475753316,195.178920972325,3.86559235455026,33.3739162734523,0.235054757187544,41.025641025641,2.05196684480746,0.0212277624223276,air_conditioner
177726-0-0-22,0.00965321573565603,128.620311705106,2.3126650401385,31.3526345074812,0.338240620838781,41.025641025641,2.06512720915562,0.0214693234795628,air_conditioner
177726-0-0-23,0.00950691530772728,188.441899169325,3.63765645411256,34.0418152622449,0.362867150070533,41.025641025641,2.05982075035833,0.0196311917381212,air_conditioner
177726-0-0-25,0.00928223965055098,179.206880939092,2.64757330142018,38.8940779898246,0.274220409343844,41.025641025641,2.04640667490472,0.0194559285643164,air_conditioner
177726-0-0-26,0.00919080188309551,141.196193627759,2.32314444621168,32.7951591452813,0.370590183749986,41.025641025641,2.00546849730008,0.0217698554952925,air_conditioner
177726-0-0-29,0.00884595087440631,173.397816274776,2.24577015600269,34.3724008327295,0.259484375732447,41.025641025641,2.01373339717421,0.0218089028511417,air_conditioner
177726-0-0-30,0.00947295270838667,153.572960203271,2.43105813008587,33.1975765588256,0.259962005179864,41.025641025641,2.04922179718552,0.0203767009431947,air_conditioner
177726-0-0-32,0.00951214032301044,191.039240681138,2.98267495090634,33.7290478523898,0.381555021130963,41.025641025641,2.04298125965597,0.0213233753593942,air_conditioner
177726-0-0-33,0.00890342604252117,162.137525568556,2.20374267533528,33.353785164454,0.297992911318487,41.025641025641,2.02627011082216,0.0211073841512261,air_conditioner
177726-0-0-36,0.00935277735687377,193.669433101264,3.51251837814665,33.5383073060592,0.124191650756553,41.025641025641,2.043834546189,0.0223799373883987,air_conditioner
177726-0-0-37,0.00894000114950336,136.267367590808,2.23876602066098,32.1877521786964,0.16380716614717,41.025641025641,2.03498738910363,0.0216226693677833,air_conditioner
177726-0-0-5,0.0095879030446164,137.554406633808,2.30213436441908,32.2538404323528,0.286989466949571,41.025641025641,2.05049297053312,0.0203853949765599,air_conditioner
177726-0-0-6,0.00946250267782033,185.482168408341,2.88110493063164,34.6545008914334,0.180412632838324,41.025641025641,2.0561701545847,0.0185767293333311,air_conditioner
177726-0-0-7,0.00939196497149754,163.044156579686,2.77110320182174,33.7979231541981,0.380056647587252,41.025641025641,2.04011800654258,0.0194488708660073,air_conditioner
177726-0-0-8,0.00919341439073709,196.872793878814,3.94805611097661,33.0257654704564,0.296175967956492,41.025641025641,2.05862107694347,0.0203788335945638,air_conditioner
177726-0-0-9,0.00958267802933323,189.054770728571,3.20841270253183,44.6910902661238,0.302367010143474,41.025641025641,2.04059333149557,0.021663829336226,air_conditioner
177729-0-0-106,0.0724552869317143,53.2998651915927,2.76404742985498,17.5162719194161,0.235307455998603,140.659340659341,4.79136692122972,0.00504116567093634,air_conditioner
177729-0-0-108,0.0651846781651836,47.4304409465696,3.26787087238155,16.560077610536,0.306036133112844,164.102564102564,4.70315662156581,0.00391145879257361,air_conditioner
177729-0-0-111,0.0829967552655091,46.0134867385345,3.67073855074746,13.770050084014,0.237716491659208,158.241758241758,5.46055639466121,0.00314341041229738,air_conditioner
177729-0-0-120,0.0928668091354167,53.4641830668935,9.63583589645499,23.7682019562499,0.35841475017585,128.937728937729,5.08965874759186,0.00396674001274763,air_conditioner
177729-0-0-128,0.0782524413883911,39.6309070990161,2.69501251117056,15.3248246196935,0.287040861916909,82.051282051282,5.0411294061367,0.00350505642365726,air_conditioner
177729-0-0-20,0.071462534027912,66.1196284782465,6.7051037752141,25.1101770542444,0.21268688916702,70.3296703296703,5.72525874896857,0.00361831739973644,air_conditioner
177729-0-0-22,0.0770559128885452,38.3545781061013,7.97472548069231,18.6554572704113,0.336872317700693,76.1904761904762,5.46748022188116,0.00367325633712938,air_conditioner
177729-0-0-27,0.0561976518781317,96.3387578703702,11.4013625810297,33.2467921664157,0.358810964526623,76.1904761904762,4.44635719838559,0.00355105811840438,air_conditioner
177729-0-0-3,0.0614383422071509,64.9642166861811,5.25322469432737,22.1544240563639,0.269566449426567,169.96336996337,4.66701971104181,0.00407574602722648,air_conditioner
177729-0-0-38,0.105331083093418,57.9986880536527,7.27283164650331,23.0856482801432,0.268558471872427,140.659340659341,5.16861492255974,0.00380551225937586,air_conditioner
177729-0-0-42,0.116389827940247,43.7666664673717,9.54653150936805,21.5084595750591,0.186862199888604,134.798534798535,5.31223820290123,0.00361727068971475,air_conditioner
